category,model,brand,ym,mean_forecast,std_forecast,cv
CSD,XGBoost,DR PEPPER,,11275.283203125,1004.1726684570312,0.08905964344739914
CSD,XGBoost,DR PEPPER,,15353.458984375,1028.3262939453125,0.06697684526443481
CSD,XGBoost,DR PEPPER,,20347.75,2019.1573486328125,0.09923246502876282
CSD,XGBoost,EAGLE,,1.3679207563400269,0.21032094955444336,0.15375229716300964
CSD,XGBoost,EAGLE,,1.4441726207733154,0.06653862446546555,0.04607387259602547
CSD,XGBoost,EAGLE,,0.010986092500388622,0.010017475113272667,0.9118323922157288
CSD,XGBoost,EAGLE,,1.9887672662734985,0.14227798581123352,0.07154079526662827
CSD,XGBoost,EAGLE,,0.8157626390457153,0.12944985926151276,0.15868569910526276
CSD,XGBoost,EAGLE,,0.27109459042549133,0.036194805055856705,0.13351356983184814
CSD,XGBoost,EASIS,,1.1074062585830688,0.3369668126106262,0.3042847216129303
CSD,XGBoost,EASIS,,0.6118475198745728,0.37043288350105286,0.6054333448410034
CSD,XGBoost,EASIS,,15.66108512878418,9.00752067565918,0.5751530528068542
CSD,XGBoost,EASIS,,31547.30859375,8324.9931640625,0.2638891637325287
CSD,XGBoost,EASIS,,17621.03515625,3674.126220703125,0.2085079699754715
CSD,XGBoost,EAST IMPERIAL,,9.723689079284668,5.876374244689941,0.6043359041213989
CSD,XGBoost,EAST IMPERIAL,,0.4449806213378906,0.14552322030067444,0.3270327150821686
CSD,XGBoost,EAST IMPERIAL,,0.26089996099472046,0.09209471195936203,0.352988600730896
CSD,XGBoost,EAST IMPERIAL,,0.1457870751619339,0.2097741961479187,1.4389081001281738
CSD,XGBoost,EAST IMPERIAL,,0.18176819384098053,0.3483414351940155,1.9164047241210938
CSD,XGBoost,EBELTOFT,,3028.14013671875,105.60371398925781,0.034874118864536285
CSD,XGBoost,EBELTOFT,,3361.32568359375,225.94728088378906,0.06721968948841095
CSD,XGBoost,EBELTOFT,,3712.303955078125,322.0491638183594,0.08675183355808258
CSD,XGBoost,EBELTOFT,,4042.194580078125,287.2428894042969,0.07106112688779831
CSD,XGBoost,EBELTOFT,,3460.115234375,435.3043212890625,0.1258063018321991
CSD,XGBoost,EBELTOFT,,6175.58251953125,892.6512451171875,0.1445452719926834
CSD,XGBoost,EBELTOFT,,4832.71728515625,532.1890258789062,0.11012210696935654
CSD,XGBoost,EFFERVE,,410.110107421875,44.25653076171875,0.1079137772321701
CSD,XGBoost,EFFERVE,,528.0553588867188,66.85429382324219,0.12660470604896545
CSD,XGBoost,EFFERVE,,355.893798828125,70.83495330810547,0.1990339607000351
CSD,XGBoost,EFFERVE,,582.3737182617188,125.71443176269531,0.21586556732654572
CSD,XGBoost,EFFERVE,,342.0331726074219,58.459781646728516,0.17091844975948334
CSD,XGBoost,EFFERVE,,2539.8408203125,886.7440795898438,0.3491337299346924
CSD,XGBoost,EFFERVE,,1971.5230712890625,248.20924377441406,0.12589719891548157
CSD,XGBoost,EGO,,72782.46875,8160.75830078125,0.11212532967329025
CSD,XGBoost,EGO,,88034.0234375,6037.23291015625,0.06857840716838837
CSD,XGBoost,EGO,,116974.8359375,5958.78173828125,0.05094071477651596
CSD,XGBoost,EGO,,93106.125,2778.025634765625,0.029837194830179214
CSD,XGBoost,EGO,,107400.953125,5335.04736328125,0.04967411607503891
CSD,XGBoost,EGO,,133480.84375,10969.345703125,0.08217917382717133
CSD,XGBoost,EGO,,115762.9375,1701.8245849609375,0.01470094546675682
CSD,XGBoost,FANTA,,561243.8125,21687.857421875,0.03864248842000961
CSD,XGBoost,FANTA,,659938.375,17624.11328125,0.026705695316195488
CSD,XGBoost,FANTA,,698984.625,59499.953125,0.08512340486049652
CSD,XGBoost,FANTA,,699253.8125,19145.66796875,0.027380140498280525
CSD,XGBoost,FANTA,,875454.6875,52872.3359375,0.06039414182305336
CSD,XGBoost,FANTA,,1024282.3125,64823.625,0.06328687071800232
CSD,XGBoost,FANTA,,722648.625,40759.11328125,0.05640239641070366
CSD,XGBoost,FAXE KONDI,,2003505.375,22395.9765625,0.011178395710885525
CSD,XGBoost,FAXE KONDI,,2459205.25,105541.2421875,0.042916808277368546
CSD,XGBoost,FAXE KONDI,,3735664.75,228370.5,0.06113249436020851
CSD,XGBoost,FAXE KONDI,,2646954.25,174063.3125,0.06575985252857208
CSD,XGBoost,FAXE KONDI,,3107898.75,196519.453125,0.06323225796222687
CSD,XGBoost,FAXE KONDI,,4411055.5,149145.96875,0.03381185606122017
CSD,XGBoost,FAXE KONDI,,2871826.25,141176.015625,0.0491589680314064
CSD,XGBoost,FENTIMANS,,4791.8623046875,869.2872314453125,0.1814090609550476
CSD,XGBoost,FENTIMANS,,7569.39306640625,1306.422607421875,0.17259278893470764
CSD,XGBoost,FENTIMANS,,6145.58837890625,634.0810546875,0.10317662358283997
CSD,XGBoost,FENTIMANS,,5856.4091796875,458.7203369140625,0.07832791656255722
CSD,XGBoost,FENTIMANS,,5484.20068359375,408.0469970703125,0.07440409809350967
CSD,XGBoost,FENTIMANS,,9828.1650390625,989.43896484375,0.10067382454872131
CSD,XGBoost,FENTIMANS,,7890.25634765625,691.9060668945312,0.08769120275974274
CSD,XGBoost,FEVER TREE,,154901.46875,15258.740234375,0.09850610792636871
CSD,XGBoost,FEVER TREE,,186458.84375,13305.90234375,0.07136106491088867
CSD,XGBoost,FEVER TREE,,201711.859375,11473.861328125,0.05688243359327316
CSD,XGBoost,FEVER TREE,,177819.640625,5414.91748046875,0.030451739206910133
CSD,XGBoost,FEVER TREE,,156117.90625,6624.89111328125,0.0424351766705513
CSD,XGBoost,FEVER TREE,,239546.15625,18199.36328125,0.07597435265779495
CSD,XGBoost,FEVER TREE,,197761.4375,7505.4013671875,0.037951793521642685
CSD,XGBoost,FINGERS CROSSED,,228.7112274169922,49.352020263671875,0.21578310430049896
CSD,XGBoost,FINGERS CROSSED,,113.8957748413086,16.505138397216797,0.1449144035577774
CSD,XGBoost,FINGERS CROSSED,,91.77655029296875,28.00442886352539,0.30513709783554077
CSD,XGBoost,FINGERS CROSSED,,56.594573974609375,11.571253776550293,0.20445871353149414
CSD,XGBoost,FINGERS CROSSED,,55.48872756958008,9.200329780578613,0.165805384516716
CSD,XGBoost,FINGERS CROSSED,,47.326988220214844,3.8869526386260986,0.08212972432374954
CSD,XGBoost,FINGERS CROSSED,,118.6302261352539,11.786688804626465,0.09935653954744339
CSD,XGBoost,FRANKLIN & SONS,,362.2799377441406,51.31379318237305,0.1416412740945816
CSD,XGBoost,FRANKLIN & SONS,,382.0796813964844,45.79841995239258,0.11986614763736725
CSD,XGBoost,FRANKLIN & SONS,,434.7093811035156,62.31838607788086,0.14335642755031586
CSD,XGBoost,FRANKLIN & SONS,,410.58538818359375,54.33662033081055,0.13233938813209534
CSD,XGBoost,FRANKLIN & SONS,,303.9150695800781,29.76131820678711,0.09792643040418625
CSD,XGBoost,FRANKLIN & SONS,,339.18780517578125,30.55990219116211,0.09009729325771332
CSD,XGBoost,FRANKLIN & SONS,,374.0854187011719,40.0079231262207,0.10694862902164459
CSD,XGBoost,FREM,,25076.75,2075.09033203125,0.08274957537651062
CSD,XGBoost,FREM,,32697.99609375,2419.956298828125,0.07400931417942047
CSD,XGBoost,FREM,,48591.3828125,1869.4300537109375,0.038472458720207214
CSD,XGBoost,FREM,,38484.48828125,2655.03173828125,0.06898965686559677
CSD,XGBoost,FREM,,46243.703125,1613.9814453125,0.03490164875984192
CSD,XGBoost,FREM,,67975.765625,3504.2197265625,0.05155101418495178
CSD,XGBoost,FREM,,45388.44921875,1642.5914306640625,0.03618963435292244
CSD,XGBoost,FRESH,,15153.3720703125,1219.6749267578125,0.08048868179321289
CSD,XGBoost,FRESH,,14885.708984375,987.1389770507812,0.06631454080343246
CSD,XGBoost,FRESH,,21445.787109375,1876.56787109375,0.0875028669834137
CSD,XGBoost,FRESH,,19021.7265625,2235.899658203125,0.1175445169210434
CSD,XGBoost,FRESH,,27333.44921875,1530.1087646484375,0.055979352444410324
CSD,XGBoost,FRESH,,45672.6015625,5325.3447265625,0.1165982335805893
CSD,XGBoost,FRESH,,54890.04296875,4710.88671875,0.08582406491041183
CSD,XGBoost,FRESH MOJITO,,4441.69140625,480.0623779296875,0.10808098316192627
CSD,XGBoost,FRESH MOJITO,,2690.039306640625,639.76953125,0.2378290593624115
CSD,XGBoost,FRESH MOJITO,,5666.51318359375,925.25341796875,0.16328443586826324
CSD,XGBoost,FRESH MOJITO,,4283.263671875,264.75567626953125,0.061811670660972595
CSD,XGBoost,FRESH MOJITO,,4005.876220703125,311.7522888183594,0.07782374322414398
CSD,XGBoost,FRESH MOJITO,,18741.646484375,2108.687744140625,0.1125134751200676
CSD,XGBoost,FRESH MOJITO,,16878.341796875,1327.928466796875,0.07867647707462311
CSD,XGBoost,FUGLSANG,,311.16021728515625,33.27268981933594,0.10693105310201645
CSD,XGBoost,FUGLSANG,,301.599853515625,46.81514358520508,0.15522269904613495
CSD,XGBoost,FUGLSANG,,108.19049072265625,17.694316864013672,0.1635477989912033
CSD,XGBoost,FUGLSANG,,146.10023498535156,15.816465377807617,0.10825762897729874
CSD,XGBoost,FUGLSANG,,173.92637634277344,27.299013137817383,0.15695729851722717
CSD,XGBoost,FUGLSANG,,158.1507110595703,24.280649185180664,0.15352855622768402
CSD,XGBoost,FUGLSANG,,127.2602767944336,8.291722297668457,0.06515561789274216
CSD,XGBoost,GALVANINA,,362.4658203125,195.5459442138672,0.5394879579544067
CSD,XGBoost,GALVANINA,,285.42254638671875,102.3199691772461,0.3584859371185303
CSD,XGBoost,GALVANINA,,6.666787624359131,3.1312167644500732,0.4696739912033081
CSD,XGBoost,GALVANINA,,246.8420867919922,242.18789672851562,0.9811450839042664
CSD,XGBoost,GALVANINA,,3.797619342803955,1.657339096069336,0.43641528487205505
CSD,XGBoost,GALVANINA,,1.6368945837020874,0.9520747661590576,0.5816347599029541
CSD,XGBoost,GALVANINA,,68.63127136230469,54.924957275390625,0.8002905249595642
CSD,XGBoost,GAZOZ,,15.619417190551758,7.686009407043457,0.492080420255661
CSD,XGBoost,GAZOZ,,7.283107757568359,0.6726677417755127,0.0923599898815155
CSD,XGBoost,GAZOZ,,1.3507705926895142,0.7024122476577759,0.5200085639953613
CSD,XGBoost,GAZOZ,,0.3768726885318756,0.4708399176597595,1.2493340969085693
CSD,XGBoost,GAZOZ,,0.6904905438423157,0.18562687933444977,0.26883333921432495
CSD,XGBoost,GAZOZ,,1.5236200094223022,0.824984610080719,0.5414634943008423
CSD,XGBoost,GAZOZ,,56.923789978027344,14.409892082214355,0.2531435787677765
CSD,XGBoost,GUARANA ANARCTICA,,15318.6982421875,2000.43310546875,0.13058766722679138
CSD,XGBoost,GUARANA ANARCTICA,,10714.4072265625,950.113525390625,0.08867625892162323
CSD,XGBoost,GUARANA ANARCTICA,,25142.65625,2127.46875,0.08461590856313705
CSD,XGBoost,GUARANA ANARCTICA,,43998.89453125,7196.33837890625,0.1635572612285614
CSD,XGBoost,GUARANA ANARCTICA,,35478.9921875,4086.16943359375,0.11517152190208435
CSD,XGBoost,GUARANA ANARCTICA,,40284.9921875,3924.088134765625,0.09740819036960602
CSD,XGBoost,GUARANA ANARCTICA,,48010.09765625,3951.773681640625,0.08231130242347717
CSD,XGBoost,HANCOCK,,272875.75,14414.806640625,0.05282553285360336
CSD,XGBoost,HANCOCK,,267462.9375,14727.6337890625,0.05506420508027077
CSD,XGBoost,HANCOCK,,356579.84375,16531.04296875,0.04636000469326973
CSD,XGBoost,HANCOCK,,302498.46875,9398.0498046875,0.031068090349435806
CSD,XGBoost,HANCOCK,,343826.15625,17812.2109375,0.05180586501955986
CSD,XGBoost,HANCOCK,,374904.1875,31312.640625,0.08352171629667282
CSD,XGBoost,HANCOCK,,267478.09375,20248.333984375,0.07570090889930725
CSD,XGBoost,HARBOE,,4371183.0,369770.53125,0.0845927819609642
CSD,XGBoost,HARBOE,,4423497.0,283890.03125,0.0641777366399765
CSD,XGBoost,HARBOE,,5774820.5,152193.34375,0.02635464444756508
CSD,XGBoost,HARBOE,,5502897.0,41290.13671875,0.007503345143049955
CSD,XGBoost,HARBOE,,6036124.0,95609.7578125,0.0158395953476429
CSD,XGBoost,HARBOE,,6152753.5,224065.328125,0.03641708195209503
CSD,XGBoost,HARBOE,,5881898.5,166730.0625,0.02834630012512207
CSD,XGBoost,HARBOE OTHER,,88216.890625,5301.09765625,0.060091640800237656
CSD,XGBoost,HARBOE OTHER,,89497.4921875,6462.10791015625,0.0722043439745903
CSD,XGBoost,HARBOE OTHER,,111364.1640625,1519.083251953125,0.013640683144330978
CSD,XGBoost,HARBOE OTHER,,112354.171875,4394.974609375,0.03911714628338814
CSD,XGBoost,HARBOE OTHER,,94334.9296875,6179.26171875,0.06550343334674835
CSD,XGBoost,HARBOE OTHER,,96433.65625,3440.259521484375,0.03567488491535187
CSD,XGBoost,HARBOE OTHER,,92335.9765625,4627.49560546875,0.05011584609746933
CSD,XGBoost,HATA RAMUNE,,895.7594604492188,112.09941101074219,0.12514454126358032
CSD,XGBoost,HATA RAMUNE,,1962.1240234375,219.92018127441406,0.11208271235227585
CSD,XGBoost,HATA RAMUNE,,1971.361328125,186.5064697265625,0.09460795670747757
CSD,XGBoost,HATA RAMUNE,,765.6022338867188,106.46829223632812,0.139064759016037
CSD,XGBoost,HATA RAMUNE,,1065.9635009765625,233.5034942626953,0.21905392408370972
CSD,XGBoost,HATA RAMUNE,,2014.096435546875,276.56524658203125,0.1373147964477539
CSD,XGBoost,HATA RAMUNE,,1359.126708984375,51.473331451416016,0.03787235543131828
CSD,XGBoost,HAWAI,,54.27717208862305,16.04874038696289,0.2956812083721161
CSD,XGBoost,HAWAI,,78.76885223388672,20.276121139526367,0.25741294026374817
CSD,XGBoost,HAWAI,,149.5331573486328,54.402801513671875,0.36381766200065613
CSD,XGBoost,HAWAI,,203.6665802001953,48.923030853271484,0.2402113825082779
CSD,XGBoost,HAWAI,,106.92408752441406,6.846751689910889,0.06403376162052155
CSD,XGBoost,HAWAI,,128.63742065429688,15.795672416687012,0.12279220670461655
CSD,XGBoost,HAWAI,,116.28056335449219,8.380191802978516,0.0720687210559845
CSD,XGBoost,INDI & CO,,1.785435438156128,1.4106820821762085,0.7901053428649902
CSD,XGBoost,INDI & CO,,0.16142313182353973,0.26421549916267395,1.6367883682250977
CSD,XGBoost,INDI & CO,,0.0450703501701355,0.1433502435684204,3.180588722229004
CSD,XGBoost,INDI & CO,,1.1213897466659546,0.3249410390853882,0.2897663712501526
CSD,XGBoost,INDI & CO,,1.413524866104126,0.555971086025238,0.3933224678039551
CSD,XGBoost,INDI & CO,,0.9616548418998718,0.38784220814704895,0.40330708026885986
CSD,XGBoost,INDI & CO,,0.6200388669967651,0.17380079627037048,0.28030627965927124
CSD,XGBoost,JARRITOS,,4497.73486328125,395.3540954589844,0.08790071308612823
CSD,XGBoost,JARRITOS,,5914.47265625,751.4657592773438,0.12705540657043457
CSD,XGBoost,JARRITOS,,18773.771484375,2414.693603515625,0.12862059473991394
CSD,XGBoost,JARRITOS,,15369.388671875,849.31787109375,0.05526035651564598
CSD,XGBoost,JARRITOS,,16084.861328125,773.6954956054688,0.048100847750902176
CSD,XGBoost,JARRITOS,,23672.66796875,1642.0849609375,0.06936628371477127
CSD,XGBoost,JARRITOS,,13368.865234375,1100.102294921875,0.08228838443756104
CSD,XGBoost,JOLLY,,727538.0,42382.75,0.05825503170490265
CSD,XGBoost,JOLLY,,824312.25,108405.1875,0.13150985538959503
CSD,XGBoost,JOLLY,,612360.75,27276.4765625,0.044543150812387466
CSD,XGBoost,JOLLY,,605523.875,22367.326171875,0.036938801407814026
CSD,XGBoost,JOLLY,,611039.3125,36099.08984375,0.05907817929983139
CSD,XGBoost,JOLLY,,543569.375,36341.71875,0.06685755401849747
CSD,XGBoost,JOLLY,,443091.0625,50993.6015625,0.11508605629205704
CSD,XGBoost,KIMURA,,2.123734951019287,0.8128737807273865,0.38275671005249023
CSD,XGBoost,KIMURA,,2.5267467498779297,2.1835134029388428,0.8641600012779236
CSD,XGBoost,KIMURA,,0.9058250188827515,0.856627345085144,0.9456874132156372
CSD,XGBoost,KIMURA,,2.378371000289917,0.8781142830848694,0.36920827627182007
CSD,XGBoost,KIMURA,,0.8578378558158875,0.20524506270885468,0.2392585724592209
CSD,XGBoost,KIMURA,,0.3406471312046051,0.38028886914253235,1.1163718700408936
CSD,XGBoost,KIMURA,,0.04591492563486099,0.1236833706498146,2.6937508583068848
CSD,XGBoost,KINLEY,,2485.59375,189.64089965820312,0.07629601657390594
CSD,XGBoost,KINLEY,,2243.10546875,140.8296356201172,0.06278333067893982
CSD,XGBoost,KINLEY,,2816.024658203125,366.5931396484375,0.13018108904361725
CSD,XGBoost,KINLEY,,2384.147705078125,144.23670959472656,0.060498226433992386
CSD,XGBoost,KINLEY,,2529.29150390625,114.80872344970703,0.04539165273308754
CSD,XGBoost,KINLEY,,3124.50830078125,201.58621215820312,0.06451773643493652
CSD,XGBoost,KINLEY,,3405.10888671875,209.3238525390625,0.06147346645593643
CSD,XGBoost,LE TRIBUTE,,91.75975799560547,12.710805892944336,0.1385226547718048
CSD,XGBoost,LE TRIBUTE,,33.449745178222656,6.986903667449951,0.20887763798236847
CSD,XGBoost,LE TRIBUTE,,41.47951126098633,12.696264266967773,0.3060851991176605
CSD,XGBoost,LE TRIBUTE,,24.824893951416016,6.412521839141846,0.25831013917922974
CSD,XGBoost,LE TRIBUTE,,60.52875900268555,11.148865699768066,0.18419121205806732
CSD,XGBoost,LE TRIBUTE,,55.18098831176758,9.764718055725098,0.17695800960063934
CSD,XGBoost,LE TRIBUTE,,73.93479919433594,6.8627214431762695,0.09282126277685165
CSD,XGBoost,LE VILLAGE,,8590.751953125,1543.5494384765625,0.17967571318149567
CSD,XGBoost,LE VILLAGE,,11585.689453125,2755.751708984375,0.23785823583602905
CSD,XGBoost,LE VILLAGE,,6979.63427734375,1351.04443359375,0.19356951117515564
CSD,XGBoost,LE VILLAGE,,14266.3095703125,3246.687744140625,0.22757726907730103
CSD,XGBoost,LE VILLAGE,,18202.98828125,4780.197265625,0.26260507106781006
CSD,XGBoost,LE VILLAGE,,14268.291015625,1195.344482421875,0.08377628773450851
CSD,XGBoost,LE VILLAGE,,12537.5693359375,987.39697265625,0.07875505834817886
CSD,XGBoost,LEMONAID,,45.62946319580078,10.265395164489746,0.2249729484319687
CSD,XGBoost,LEMONAID,,21.65310287475586,6.408707141876221,0.2959717810153961
CSD,XGBoost,LEMONAID,,21.434200286865234,5.3286848068237305,0.24860665202140808
CSD,XGBoost,LEMONAID,,65.28581237792969,36.29121017456055,0.5558820366859436
CSD,XGBoost,LEMONAID,,112.06599426269531,31.98526382446289,0.28541454672813416
CSD,XGBoost,LEMONAID,,70.81722259521484,18.204336166381836,0.25706085562705994
CSD,XGBoost,LEMONAID,,169.92190551757812,12.966010093688965,0.07630570232868195
CSD,XGBoost,LORINA,,3.8190560340881348,1.3686559200286865,0.3583754599094391
CSD,XGBoost,LORINA,,1.0097819566726685,0.2851531207561493,0.2823907732963562
CSD,XGBoost,LORINA,,4.780473709106445,1.1319828033447266,0.23679302632808685
CSD,XGBoost,LORINA,,2.8306221961975098,0.8256438374519348,0.29168280959129333
CSD,XGBoost,LORINA,,1.1752924919128418,0.8478878140449524,0.7214270830154419
CSD,XGBoost,LORINA,,1.4318926334381104,0.7567646503448486,0.5285065770149231
CSD,XGBoost,LORINA,,0.45370349287986755,0.07541072368621826,0.16621147096157074
CSD,XGBoost,LØGISMOSE,,6974.1103515625,707.645263671875,0.10146746039390564
CSD,XGBoost,LØGISMOSE,,9893.8759765625,530.5119018554688,0.05362023040652275
CSD,XGBoost,LØGISMOSE,,6057.49365234375,683.793212890625,0.11288385093212128
CSD,XGBoost,LØGISMOSE,,8815.927734375,543.970458984375,0.0617031455039978
CSD,XGBoost,LØGISMOSE,,9894.193359375,434.4132995605469,0.04390588402748108
CSD,XGBoost,LØGISMOSE,,10603.7939453125,836.0584106445312,0.07884521782398224
CSD,XGBoost,LØGISMOSE,,10535.65625,264.7410583496094,0.02512810379266739
CSD,XGBoost,MACARN,,17.861034393310547,7.288680553436279,0.4080771803855896
CSD,XGBoost,MACARN,,17.10700798034668,3.2370824813842773,0.18922552466392517
CSD,XGBoost,MACARN,,2.3305277824401855,0.7722935080528259,0.3313813805580139
CSD,XGBoost,MACARN,,1.9337631464004517,0.5281472206115723,0.27311888337135315
CSD,XGBoost,MACARN,,3.099992036819458,0.7884021401405334,0.25432392954826355
CSD,XGBoost,MACARN,,2.6983611583709717,0.8566350936889648,0.3174649477005005
CSD,XGBoost,MACARN,,2.083270788192749,0.7867655158042908,0.37765878438949585
CSD,XGBoost,MG TONICA,,1.0666078329086304,0.163108691573143,0.1529228389263153
CSD,XGBoost,MG TONICA,,0.010986092500388622,0.010017475113272667,0.9118323922157288
CSD,XGBoost,MG TONICA,,1.9887672662734985,0.14227798581123352,0.07154079526662827
CSD,XGBoost,MG TONICA,,0.8157626390457153,0.12944985926151276,0.15868569910526276
CSD,XGBoost,MG TONICA,,0.2344662845134735,0.07645466923713684,0.3260795772075653
CSD,XGBoost,MILKIS,,15.560249328613281,4.464284896850586,0.28690317273139954
CSD,XGBoost,MILKIS,,44.026893615722656,20.37016487121582,0.4626754820346832
CSD,XGBoost,MILKIS,,30.738210678100586,3.087106466293335,0.10043220967054367
CSD,XGBoost,MILKIS,,30.632949829101562,11.490314483642578,0.37509655952453613
CSD,XGBoost,MILKIS,,12.845754623413086,2.4881625175476074,0.1936953216791153
CSD,XGBoost,MILKIS,,12.76465892791748,2.635300636291504,0.206452876329422
CSD,XGBoost,MILKIS,,21.83086585998535,5.243485927581787,0.24018681049346924
CSD,XGBoost,MIRINDA,,19817.337890625,2062.39599609375,0.104070283472538
CSD,XGBoost,MIRINDA,,30534.359375,1995.7003173828125,0.06535916775465012
CSD,XGBoost,MIRINDA,,35999.5859375,5054.65625,0.1404087394475937
CSD,XGBoost,MIRINDA,,23301.212890625,2140.8271484375,0.09187620878219604
CSD,XGBoost,MIRINDA,,19997.064453125,1291.7066650390625,0.0645948126912117
CSD,XGBoost,MIRINDA,,24593.310546875,1223.1827392578125,0.049736399203538895
CSD,XGBoost,MIRINDA,,22221.859375,2010.93798828125,0.09049368649721146
CSD,XGBoost,MOUNTAIN DEW.,,10049.8505859375,684.4241943359375,0.06810292601585388
CSD,XGBoost,MOUNTAIN DEW.,,21177.28125,1880.2760009765625,0.08878741413354874
CSD,XGBoost,MOUNTAIN DEW.,,24192.05078125,1287.2584228515625,0.053209975361824036
CSD,XGBoost,MOUNTAIN DEW.,,12989.3154296875,1319.261962890625,0.1015651673078537
CSD,XGBoost,MOUNTAIN DEW.,,11375.9765625,442.718994140625,0.03891700878739357
CSD,XGBoost,MOUNTAIN DEW.,,23868.94921875,2579.115234375,0.10805315524339676
CSD,XGBoost,MOUNTAIN DEW.,,22753.990234375,1628.5357666015625,0.07157143950462341
CSD,XGBoost,NATUR FRISK,,654.9918212890625,97.13098907470703,0.14829343557357788
CSD,XGBoost,NATUR FRISK,,433.1461486816406,64.85908508300781,0.14973948895931244
CSD,XGBoost,NATUR FRISK,,627.2503662109375,108.52330780029297,0.1730143427848816
CSD,XGBoost,NATUR FRISK,,591.4815063476562,124.2690658569336,0.21009796857833862
CSD,XGBoost,NATUR FRISK,,596.0416259765625,58.725765228271484,0.09852628409862518
CSD,XGBoost,NATUR FRISK,,499.3763122558594,46.94582748413086,0.0940089225769043
CSD,XGBoost,NATUR FRISK,,398.36273193359375,59.173126220703125,0.14854082465171814
CSD,XGBoost,NICOLAS VAHE,,2.3934319019317627,0.449184387922287,0.18767376244068146
CSD,XGBoost,NICOLAS VAHE,,1.7505254745483398,0.3185902237892151,0.1819969117641449
CSD,XGBoost,NICOLAS VAHE,,3.488478899002075,0.5455292463302612,0.15638026595115662
CSD,XGBoost,NICOLAS VAHE,,0.6197460293769836,0.08517508208751678,0.13743546605110168
CSD,XGBoost,NICOLAS VAHE,,0.7771998047828674,0.14175555109977722,0.1823926717042923
CSD,XGBoost,NICOLAS VAHE,,1.9431426525115967,0.5231345295906067,0.26922085881233215
CSD,XGBoost,NICOLAS VAHE,,0.6741266250610352,0.14982415735721588,0.22224928438663483
CSD,XGBoost,NIKOLINE,,273.0469665527344,28.408634185791016,0.10404302924871445
CSD,XGBoost,NIKOLINE,,187.6369171142578,13.051959991455078,0.06955965608358383
CSD,XGBoost,NIKOLINE,,291.6710205078125,25.992830276489258,0.08911694586277008
CSD,XGBoost,NIKOLINE,,304.71002197265625,63.97407531738281,0.20995067059993744
CSD,XGBoost,NIKOLINE,,323.169189453125,47.23721694946289,0.14616869390010834
CSD,XGBoost,NIKOLINE,,574.8186645507812,41.05479049682617,0.07142215967178345
CSD,XGBoost,NIKOLINE,,499.413330078125,10.928833961486816,0.021883344277739525
CSD,XGBoost,NODA,,34396.60546875,2591.619140625,0.07534520328044891
CSD,XGBoost,NODA,,34419.9765625,1175.272216796875,0.034145060926675797
CSD,XGBoost,NODA,,53147.1171875,2930.749267578125,0.055144086480140686
CSD,XGBoost,NODA,,60986.26953125,6578.3994140625,0.10786689072847366
CSD,XGBoost,NODA,,56616.76171875,3012.5087890625,0.05320877954363823
CSD,XGBoost,NODA,,98939.5625,5167.728515625,0.052231162786483765
CSD,XGBoost,NODA,,96452.9921875,4199.787109375,0.043542321771383286
CSD,XGBoost,NORNIR,,39463.4453125,14141.7392578125,0.35835033655166626
CSD,XGBoost,NORNIR,,128690.1015625,21202.587890625,0.16475693881511688
CSD,XGBoost,NORNIR,,69250.6328125,11740.201171875,0.16953204572200775
CSD,XGBoost,NORNIR,,94703.6875,10076.0703125,0.10639575123786926
CSD,XGBoost,NORNIR,,113977.328125,9956.94921875,0.08735903352499008
CSD,XGBoost,NORNIR,,160070.765625,16033.9619140625,0.10016795992851257
CSD,XGBoost,NORNIR,,149053.171875,11443.8427734375,0.0767769142985344
CSD,XGBoost,OLD JAMAICA,,15.185455322265625,1.653156042098999,0.1088644340634346
CSD,XGBoost,OLD JAMAICA,,12.390437126159668,1.9371201992034912,0.15633994340896606
CSD,XGBoost,OLD JAMAICA,,9.125711441040039,2.2007806301116943,0.24116264283657074
CSD,XGBoost,OLD JAMAICA,,4.7961883544921875,1.0551941394805908,0.2200068235397339
CSD,XGBoost,OLD JAMAICA,,1.8105205297470093,0.26001647114753723,0.14361420273780823
CSD,XGBoost,OLD JAMAICA,,1.8189817667007446,0.381052702665329,0.20948681235313416
CSD,XGBoost,OLD JAMAICA,,0.10233809798955917,0.170741468667984,1.6684057712554932
CSD,XGBoost,ORANGINA,,5390.0791015625,757.1309814453125,0.14046750962734222
CSD,XGBoost,ORANGINA,,2093.345947265625,410.3072509765625,0.1960054636001587
CSD,XGBoost,ORANGINA,,10514.4619140625,1981.369384765625,0.18844230473041534
CSD,XGBoost,ORANGINA,,3756.3984375,515.8242797851562,0.13731883466243744
CSD,XGBoost,ORANGINA,,2433.64111328125,365.7803649902344,0.15030167996883392
CSD,XGBoost,ORANGINA,,2898.41650390625,199.5471649169922,0.06884696334600449
CSD,XGBoost,ORANGINA,,6338.38134765625,694.1547241210938,0.10951608419418335
CSD,XGBoost,PACHA,,160.62464904785156,36.559715270996094,0.22760961949825287
CSD,XGBoost,PACHA,,321.6517639160156,47.882469177246094,0.14886431396007538
CSD,XGBoost,PACHA,,200.21078491210938,26.936243057250977,0.1345394253730774
CSD,XGBoost,PACHA,,172.57412719726562,33.05559539794922,0.1915443241596222
CSD,XGBoost,PACHA,,125.89930725097656,37.15852737426758,0.29514482617378235
CSD,XGBoost,PACHA,,169.6187286376953,38.76462173461914,0.22853974997997284
