category,model,tuned_for,trial,value,best
RTD,LightGBM,wmape,69,28.149004932925923,28.149004932925923
RTD,LightGBM,wmape,70,28.681289525941107,28.149004932925923
RTD,LightGBM,wmape,71,29.158352021018032,28.149004932925923
RTD,LightGBM,wmape,72,28.491113829602238,28.149004932925923
RTD,LightGBM,wmape,73,28.99105340069402,28.149004932925923
RTD,LightGBM,wmape,74,30.363217781936708,28.149004932925923
RTD,LightGBM,wmape,75,31.622228832085966,28.149004932925923
RTD,LightGBM,wmape,76,28.792242372630227,28.149004932925923
RTD,LightGBM,wmape,77,29.030442621630346,28.149004932925923
RTD,LightGBM,wmape,78,27.922907667606417,27.922907667606417
RTD,LightGBM,wmape,79,30.715445346828723,27.922907667606417
RTD,LightGBM,wmape,80,28.418000803758737,27.922907667606417
RTD,LightGBM,wmape,81,28.199825730606356,27.922907667606417
RTD,LightGBM,wmape,82,28.10331021875531,27.922907667606417
RTD,LightGBM,wmape,83,31.960095644938367,27.922907667606417
RTD,LightGBM,wmape,84,29.083619828081197,27.922907667606417
RTD,LightGBM,wmape,85,30.173769835092756,27.922907667606417
RTD,LightGBM,wmape,86,30.181904095253604,27.922907667606417
RTD,LightGBM,wmape,87,28.508875584382423,27.922907667606417
RTD,LightGBM,wmape,88,31.874240328117725,27.922907667606417
RTD,LightGBM,wmape,89,28.413246474520502,27.922907667606417
RTD,LightGBM,wmape,90,28.909880973609095,27.922907667606417
RTD,LightGBM,wmape,91,28.321790383741064,27.922907667606417
RTD,LightGBM,wmape,92,28.3391788151768,27.922907667606417
RTD,LightGBM,wmape,93,28.639135098380635,27.922907667606417
RTD,LightGBM,wmape,94,30.633247388756573,27.922907667606417
RTD,LightGBM,wmape,95,32.96551027361188,27.922907667606417
RTD,LightGBM,wmape,96,28.559537269516998,27.922907667606417
RTD,LightGBM,wmape,97,28.71169688429446,27.922907667606417
RTD,LightGBM,wmape,98,28.157353157405552,27.922907667606417
RTD,LightGBM,wmape,99,29.674981718978938,27.922907667606417
RTD,LightGBM,medmape,0,40.06162157059198,40.06162157059198
RTD,LightGBM,medmape,1,40.28804766690858,40.06162157059198
RTD,LightGBM,medmape,2,35.97109401387095,35.97109401387095
RTD,LightGBM,medmape,3,35.501762304565695,35.501762304565695
RTD,LightGBM,medmape,4,38.05954694898387,35.501762304565695
RTD,LightGBM,medmape,5,38.69880050238991,35.501762304565695
RTD,LightGBM,medmape,6,35.88543899961996,35.501762304565695
RTD,LightGBM,medmape,7,39.18758910345413,35.501762304565695
RTD,LightGBM,medmape,8,37.89749557543464,35.501762304565695
RTD,LightGBM,medmape,9,36.49721606044091,35.501762304565695
RTD,LightGBM,medmape,10,33.54332579939052,33.54332579939052
RTD,LightGBM,medmape,11,35.45012513423907,33.54332579939052
RTD,LightGBM,medmape,12,33.9929691095888,33.54332579939052
RTD,LightGBM,medmape,13,34.76165430975094,33.54332579939052
RTD,LightGBM,medmape,14,36.27199884577103,33.54332579939052
RTD,LightGBM,medmape,15,36.492915011252066,33.54332579939052
RTD,LightGBM,medmape,16,35.57389752563257,33.54332579939052
RTD,LightGBM,medmape,17,36.71377856998507,33.54332579939052
RTD,LightGBM,medmape,18,34.60873548350975,33.54332579939052
RTD,LightGBM,medmape,19,37.23308949727898,33.54332579939052
RTD,LightGBM,medmape,20,35.51808152354637,33.54332579939052
RTD,LightGBM,medmape,21,34.505061959103585,33.54332579939052
RTD,LightGBM,medmape,22,34.60901631618559,33.54332579939052
RTD,LightGBM,medmape,23,36.40224198160705,33.54332579939052
RTD,LightGBM,medmape,24,36.338237237493495,33.54332579939052
RTD,LightGBM,medmape,25,37.374980033360146,33.54332579939052
RTD,LightGBM,medmape,26,36.759471281839865,33.54332579939052
RTD,LightGBM,medmape,27,35.25332326035726,33.54332579939052
RTD,LightGBM,medmape,28,34.36943157927313,33.54332579939052
RTD,LightGBM,medmape,29,35.69913476858636,33.54332579939052
RTD,LightGBM,medmape,30,37.62664108007971,33.54332579939052
RTD,LightGBM,medmape,31,35.087358002470125,33.54332579939052
RTD,LightGBM,medmape,32,33.55592241056478,33.54332579939052
RTD,LightGBM,medmape,33,35.34948603668634,33.54332579939052
RTD,LightGBM,medmape,34,36.282618386783675,33.54332579939052
RTD,LightGBM,medmape,35,35.86007771845621,33.54332579939052
RTD,LightGBM,medmape,36,36.30645930159688,33.54332579939052
RTD,LightGBM,medmape,37,34.08270310612896,33.54332579939052
RTD,LightGBM,medmape,38,33.84707393192659,33.54332579939052
RTD,LightGBM,medmape,39,37.919162651782564,33.54332579939052
RTD,LightGBM,medmape,40,34.69877017952343,33.54332579939052
RTD,LightGBM,medmape,41,34.452485272524996,33.54332579939052
RTD,LightGBM,medmape,42,35.54595504064078,33.54332579939052
RTD,LightGBM,medmape,43,34.61320035245889,33.54332579939052
RTD,LightGBM,medmape,44,33.00527841203922,33.00527841203922
RTD,LightGBM,medmape,45,36.179157246065145,33.00527841203922
RTD,LightGBM,medmape,46,38.96852208353148,33.00527841203922
RTD,LightGBM,medmape,47,37.442448036092514,33.00527841203922
RTD,LightGBM,medmape,48,33.30742209825154,33.00527841203922
RTD,LightGBM,medmape,49,34.70199717495935,33.00527841203922
RTD,LightGBM,medmape,50,34.47453739919509,33.00527841203922
RTD,LightGBM,medmape,51,34.33485714640585,33.00527841203922
RTD,LightGBM,medmape,52,33.78806986070014,33.00527841203922
RTD,LightGBM,medmape,53,32.98551343158235,32.98551343158235
RTD,LightGBM,medmape,54,38.10458124664657,32.98551343158235
RTD,LightGBM,medmape,55,34.1746233901352,32.98551343158235
RTD,LightGBM,medmape,56,34.51575331560206,32.98551343158235
RTD,LightGBM,medmape,57,33.07309212092109,32.98551343158235
RTD,LightGBM,medmape,58,33.61346125470375,32.98551343158235
RTD,LightGBM,medmape,59,34.964673867786175,32.98551343158235
RTD,LightGBM,medmape,60,35.86785351437664,32.98551343158235
RTD,LightGBM,medmape,61,34.12062990929383,32.98551343158235
RTD,LightGBM,medmape,62,34.14855950605543,32.98551343158235
RTD,LightGBM,medmape,63,37.58722953463125,32.98551343158235
RTD,LightGBM,medmape,64,34.0321431230921,32.98551343158235
RTD,LightGBM,medmape,65,33.418078446183685,32.98551343158235
RTD,LightGBM,medmape,66,35.16517649932633,32.98551343158235
RTD,LightGBM,medmape,67,34.483925685207524,32.98551343158235
RTD,LightGBM,medmape,68,34.58448947686445,32.98551343158235
RTD,LightGBM,medmape,69,35.35633713327351,32.98551343158235
RTD,LightGBM,medmape,70,33.636769218556296,32.98551343158235
RTD,LightGBM,medmape,71,33.73494395589272,32.98551343158235
RTD,LightGBM,medmape,72,33.24768242647605,32.98551343158235
RTD,LightGBM,medmape,73,32.69192192659611,32.69192192659611
RTD,LightGBM,medmape,74,33.46519833846642,32.69192192659611
RTD,LightGBM,medmape,75,34.13125841379305,32.69192192659611
RTD,LightGBM,medmape,76,34.202210962336565,32.69192192659611
RTD,LightGBM,medmape,77,33.61942117257256,32.69192192659611
RTD,LightGBM,medmape,78,34.520669236126,32.69192192659611
RTD,LightGBM,medmape,79,35.08631566266649,32.69192192659611
RTD,LightGBM,medmape,80,33.587540657286894,32.69192192659611
RTD,LightGBM,medmape,81,33.5733699009088,32.69192192659611
RTD,LightGBM,medmape,82,34.48144690416647,32.69192192659611
RTD,LightGBM,medmape,83,33.23621405570122,32.69192192659611
RTD,LightGBM,medmape,84,35.117452306748454,32.69192192659611
RTD,LightGBM,medmape,85,33.45971524841573,32.69192192659611
RTD,LightGBM,medmape,86,34.67445880756931,32.69192192659611
RTD,LightGBM,medmape,87,35.286591963683335,32.69192192659611
RTD,LightGBM,medmape,88,34.236401742019396,32.69192192659611
RTD,LightGBM,medmape,89,34.5940245060644,32.69192192659611
RTD,LightGBM,medmape,90,35.39340781355113,32.69192192659611
RTD,LightGBM,medmape,91,34.00367039493811,32.69192192659611
RTD,LightGBM,medmape,92,33.82771981372046,32.69192192659611
RTD,LightGBM,medmape,93,34.738746075041504,32.69192192659611
RTD,LightGBM,medmape,94,35.13435186534837,32.69192192659611
RTD,LightGBM,medmape,95,34.95965907639527,32.69192192659611
RTD,LightGBM,medmape,96,34.181619420679304,32.69192192659611
RTD,LightGBM,medmape,97,34.22308893954667,32.69192192659611
RTD,LightGBM,medmape,98,34.17433665515355,32.69192192659611
RTD,LightGBM,medmape,99,34.01403088699995,32.69192192659611
RTD,XGBoost,wmape,0,31.1277706782481,31.1277706782481
RTD,XGBoost,wmape,1,30.62610804575415,30.62610804575415
RTD,XGBoost,wmape,2,29.94293461820949,29.94293461820949
RTD,XGBoost,wmape,3,28.65748190340222,28.65748190340222
RTD,XGBoost,wmape,4,29.596185767618707,28.65748190340222
RTD,XGBoost,wmape,5,31.554086587171017,28.65748190340222
RTD,XGBoost,wmape,6,30.259452200548104,28.65748190340222
RTD,XGBoost,wmape,7,29.47075762557032,28.65748190340222
RTD,XGBoost,wmape,8,29.835416967507545,28.65748190340222
RTD,XGBoost,wmape,9,31.240281964947307,28.65748190340222
RTD,XGBoost,wmape,10,28.60736432918352,28.60736432918352
RTD,XGBoost,wmape,11,29.347214378333344,28.60736432918352
RTD,XGBoost,wmape,12,29.262262815843368,28.60736432918352
RTD,XGBoost,wmape,13,28.773814788522493,28.60736432918352
RTD,XGBoost,wmape,14,29.443708610973086,28.60736432918352
RTD,XGBoost,wmape,15,29.43567827727678,28.60736432918352
RTD,XGBoost,wmape,16,28.436036931360167,28.436036931360167
RTD,XGBoost,wmape,17,29.407818491890314,28.436036931360167
RTD,XGBoost,wmape,18,29.776636187344387,28.436036931360167
RTD,XGBoost,wmape,19,30.825041463869617,28.436036931360167
RTD,XGBoost,wmape,20,29.230654598924794,28.436036931360167
RTD,XGBoost,wmape,21,28.199158079905143,28.199158079905143
RTD,XGBoost,wmape,22,28.735084333767357,28.199158079905143
RTD,XGBoost,wmape,23,29.298735398465638,28.199158079905143
RTD,XGBoost,wmape,24,28.988193734835402,28.199158079905143
RTD,XGBoost,wmape,25,29.642990491484287,28.199158079905143
RTD,XGBoost,wmape,26,29.14941064643415,28.199158079905143
RTD,XGBoost,wmape,27,29.15365875524784,28.199158079905143
RTD,XGBoost,wmape,28,29.50832113918927,28.199158079905143
RTD,XGBoost,wmape,29,30.904485906864593,28.199158079905143
RTD,XGBoost,wmape,30,28.90508817474292,28.199158079905143
RTD,XGBoost,wmape,31,28.673225665278686,28.199158079905143
RTD,XGBoost,wmape,32,32.77635393186169,28.199158079905143
RTD,XGBoost,wmape,33,29.375558115827616,28.199158079905143
RTD,XGBoost,wmape,34,29.843258503260444,28.199158079905143
RTD,XGBoost,wmape,35,29.081688962277795,28.199158079905143
RTD,XGBoost,wmape,36,29.555768559920054,28.199158079905143
RTD,XGBoost,wmape,37,30.288842164189266,28.199158079905143
RTD,XGBoost,wmape,38,29.550128357893406,28.199158079905143
RTD,XGBoost,wmape,39,30.02920716469611,28.199158079905143
RTD,XGBoost,wmape,40,29.740752306576148,28.199158079905143
RTD,XGBoost,wmape,41,28.63637392836775,28.199158079905143
RTD,XGBoost,wmape,42,29.14361732899391,28.199158079905143
RTD,XGBoost,wmape,43,29.335264876471133,28.199158079905143
RTD,XGBoost,wmape,44,29.519330138424195,28.199158079905143
RTD,XGBoost,wmape,45,41.203737507701256,28.199158079905143
RTD,XGBoost,wmape,46,28.629855325066202,28.199158079905143
RTD,XGBoost,wmape,47,29.457289070592232,28.199158079905143
RTD,XGBoost,wmape,48,29.089791404661938,28.199158079905143
RTD,XGBoost,wmape,49,30.34883781428681,28.199158079905143
RTD,XGBoost,wmape,50,28.819547516470166,28.199158079905143
RTD,XGBoost,wmape,51,29.33458263723756,28.199158079905143
RTD,XGBoost,wmape,52,30.065330997049962,28.199158079905143
RTD,XGBoost,wmape,53,29.44692595201151,28.199158079905143
RTD,XGBoost,wmape,54,29.328158383920027,28.199158079905143
RTD,XGBoost,wmape,55,28.757754155979505,28.199158079905143
RTD,XGBoost,wmape,56,36.505190391586694,28.199158079905143
RTD,XGBoost,wmape,57,32.132554569814296,28.199158079905143
RTD,XGBoost,wmape,58,29.146701843025635,28.199158079905143
RTD,XGBoost,wmape,59,28.970774671779168,28.199158079905143
RTD,XGBoost,wmape,60,30.19726556989208,28.199158079905143
RTD,XGBoost,wmape,61,29.25967703451837,28.199158079905143
RTD,XGBoost,wmape,62,28.18979664856569,28.18979664856569
RTD,XGBoost,wmape,63,29.2100099404953,28.18979664856569
RTD,XGBoost,wmape,64,28.733312039394086,28.18979664856569
RTD,XGBoost,wmape,65,29.954148611950686,28.18979664856569
RTD,XGBoost,wmape,66,29.17811461062569,28.18979664856569
RTD,XGBoost,wmape,67,29.699933909660118,28.18979664856569
RTD,XGBoost,wmape,68,28.889003380425997,28.18979664856569
RTD,XGBoost,wmape,69,28.736202022207586,28.18979664856569
RTD,XGBoost,wmape,70,29.422457609653186,28.18979664856569
RTD,XGBoost,wmape,71,29.47950401430999,28.18979664856569
RTD,XGBoost,wmape,72,28.618475140172094,28.18979664856569
RTD,XGBoost,wmape,73,29.22804735510442,28.18979664856569
RTD,XGBoost,wmape,74,29.360088303267144,28.18979664856569
RTD,XGBoost,wmape,75,29.308504648921343,28.18979664856569
RTD,XGBoost,wmape,76,28.953475298447543,28.18979664856569
RTD,XGBoost,wmape,77,29.27277542918509,28.18979664856569
RTD,XGBoost,wmape,78,29.40041127174668,28.18979664856569
RTD,XGBoost,wmape,79,30.236102369752693,28.18979664856569
RTD,XGBoost,wmape,80,28.43223591259668,28.18979664856569
RTD,XGBoost,wmape,81,29.333689490990757,28.18979664856569
RTD,XGBoost,wmape,82,29.02978805752644,28.18979664856569
RTD,XGBoost,wmape,83,29.270528152388593,28.18979664856569
RTD,XGBoost,wmape,84,29.135150824362242,28.18979664856569
RTD,XGBoost,wmape,85,28.8262028285436,28.18979664856569
RTD,XGBoost,wmape,86,29.24099273191166,28.18979664856569
RTD,XGBoost,wmape,87,29.032152278956286,28.18979664856569
RTD,XGBoost,wmape,88,30.65160055030177,28.18979664856569
RTD,XGBoost,wmape,89,27.969958067274366,27.969958067274366
RTD,XGBoost,wmape,90,29.97988860765594,27.969958067274366
RTD,XGBoost,wmape,91,28.272988587980684,27.969958067274366
RTD,XGBoost,wmape,92,28.628970150133533,27.969958067274366
RTD,XGBoost,wmape,93,29.168939677258212,27.969958067274366
RTD,XGBoost,wmape,94,29.1415584040859,27.969958067274366
RTD,XGBoost,wmape,95,29.353163728570188,27.969958067274366
RTD,XGBoost,wmape,96,28.751877834357046,27.969958067274366
RTD,XGBoost,wmape,97,28.723294640115355,27.969958067274366
RTD,XGBoost,wmape,98,28.837658476722773,27.969958067274366
RTD,XGBoost,wmape,99,29.576418202016225,27.969958067274366
RTD,XGBoost,medmape,0,36.033425982722335,36.033425982722335
RTD,XGBoost,medmape,1,37.89441290520761,36.033425982722335
RTD,XGBoost,medmape,2,33.7436571200153,33.7436571200153
RTD,XGBoost,medmape,3,32.96898505629842,32.96898505629842
RTD,XGBoost,medmape,4,36.50900164333582,32.96898505629842
RTD,XGBoost,medmape,5,34.268870075492536,32.96898505629842
RTD,XGBoost,medmape,6,33.951476205964404,32.96898505629842
RTD,XGBoost,medmape,7,35.37872047140734,32.96898505629842
RTD,XGBoost,medmape,8,33.91496493904998,32.96898505629842
RTD,XGBoost,medmape,9,34.94944426007923,32.96898505629842
RTD,XGBoost,medmape,10,33.89522277398293,32.96898505629842
RTD,XGBoost,medmape,11,34.16612737362277,32.96898505629842
RTD,XGBoost,medmape,12,34.758969382277925,32.96898505629842
RTD,XGBoost,medmape,13,33.898497645034546,32.96898505629842
RTD,XGBoost,medmape,14,33.15173506887995,32.96898505629842
RTD,XGBoost,medmape,15,33.65066489667254,32.96898505629842
RTD,XGBoost,medmape,16,34.39148329361371,32.96898505629842
RTD,XGBoost,medmape,17,33.386172374222454,32.96898505629842
RTD,XGBoost,medmape,18,34.63261693307937,32.96898505629842
RTD,XGBoost,medmape,19,32.67434754431211,32.67434754431211
RTD,XGBoost,medmape,20,33.97333259111312,32.67434754431211
RTD,XGBoost,medmape,21,33.825540587409165,32.67434754431211
RTD,XGBoost,medmape,22,33.697060042590266,32.67434754431211
RTD,XGBoost,medmape,23,36.96797991206788,32.67434754431211
RTD,XGBoost,medmape,24,33.48212203371283,32.67434754431211
RTD,XGBoost,medmape,25,34.26351761668181,32.67434754431211
RTD,XGBoost,medmape,26,32.89732245275778,32.67434754431211
RTD,XGBoost,medmape,27,32.837927534205924,32.67434754431211
RTD,XGBoost,medmape,28,33.26699758595536,32.67434754431211
RTD,XGBoost,medmape,29,33.9385873313799,32.67434754431211
RTD,XGBoost,medmape,30,33.83825748378319,32.67434754431211
RTD,XGBoost,medmape,31,32.8862525595645,32.67434754431211
RTD,XGBoost,medmape,32,33.42524149053355,32.67434754431211
RTD,XGBoost,medmape,33,33.33368328800091,32.67434754431211
RTD,XGBoost,medmape,34,32.74850617801876,32.67434754431211
RTD,XGBoost,medmape,35,33.697499829158595,32.67434754431211
RTD,XGBoost,medmape,36,33.25940217108705,32.67434754431211
RTD,XGBoost,medmape,37,33.74053611258175,32.67434754431211
RTD,XGBoost,medmape,38,33.65502380764492,32.67434754431211
RTD,XGBoost,medmape,39,33.707593027023876,32.67434754431211
RTD,XGBoost,medmape,40,34.951506186756276,32.67434754431211
RTD,XGBoost,medmape,41,33.74219774469287,32.67434754431211
RTD,XGBoost,medmape,42,33.44431799153436,32.67434754431211
RTD,XGBoost,medmape,43,33.856800253544456,32.67434754431211
RTD,XGBoost,medmape,44,32.99271002152527,32.67434754431211
RTD,XGBoost,medmape,45,34.29737046960874,32.67434754431211
RTD,XGBoost,medmape,46,37.84136904520504,32.67434754431211
RTD,XGBoost,medmape,47,35.0539188151222,32.67434754431211
RTD,XGBoost,medmape,48,34.23485880413301,32.67434754431211
RTD,XGBoost,medmape,49,33.57295753338123,32.67434754431211
RTD,XGBoost,medmape,50,34.264228406820564,32.67434754431211
RTD,XGBoost,medmape,51,34.14264441829141,32.67434754431211
RTD,XGBoost,medmape,52,34.74156224503551,32.67434754431211
RTD,XGBoost,medmape,53,32.065031341532304,32.065031341532304
RTD,XGBoost,medmape,54,31.61542764739667,31.61542764739667
RTD,XGBoost,medmape,55,33.464519271022894,31.61542764739667
RTD,XGBoost,medmape,56,33.12588321958399,31.61542764739667
RTD,XGBoost,medmape,57,33.1401620370218,31.61542764739667
RTD,XGBoost,medmape,58,34.57758137642192,31.61542764739667
RTD,XGBoost,medmape,59,33.44514207827233,31.61542764739667
RTD,XGBoost,medmape,60,34.99898006867259,31.61542764739667
RTD,XGBoost,medmape,61,31.88652144740196,31.61542764739667
RTD,XGBoost,medmape,62,32.78898592726314,31.61542764739667
RTD,XGBoost,medmape,63,32.61805777530743,31.61542764739667
RTD,XGBoost,medmape,64,33.090531548291146,31.61542764739667
RTD,XGBoost,medmape,65,32.65905929149601,31.61542764739667
RTD,XGBoost,medmape,66,33.86084453591191,31.61542764739667
RTD,XGBoost,medmape,67,33.440697056795166,31.61542764739667
RTD,XGBoost,medmape,68,33.60098574767315,31.61542764739667
RTD,XGBoost,medmape,69,33.438231244108685,31.61542764739667
RTD,XGBoost,medmape,70,33.379642300467076,31.61542764739667
RTD,XGBoost,medmape,71,32.817760038492544,31.61542764739667
RTD,XGBoost,medmape,72,33.68237499270625,31.61542764739667
RTD,XGBoost,medmape,73,33.27073731949743,31.61542764739667
RTD,XGBoost,medmape,74,33.06132829271708,31.61542764739667
RTD,XGBoost,medmape,75,33.87626125616076,31.61542764739667
RTD,XGBoost,medmape,76,33.81464756584986,31.61542764739667
RTD,XGBoost,medmape,77,32.59530795681167,31.61542764739667
RTD,XGBoost,medmape,78,32.65695739981606,31.61542764739667
RTD,XGBoost,medmape,79,33.21301212370717,31.61542764739667
RTD,XGBoost,medmape,80,33.76595489764563,31.61542764739667
RTD,XGBoost,medmape,81,33.14203390742115,31.61542764739667
RTD,XGBoost,medmape,82,33.133789418236944,31.61542764739667
RTD,XGBoost,medmape,83,32.69504013656844,31.61542764739667
RTD,XGBoost,medmape,84,34.30963468182237,31.61542764739667
RTD,XGBoost,medmape,85,33.88977206563524,31.61542764739667
RTD,XGBoost,medmape,86,33.57446517190661,31.61542764739667
RTD,XGBoost,medmape,87,33.171782202448235,31.61542764739667
RTD,XGBoost,medmape,88,33.56921492868932,31.61542764739667
RTD,XGBoost,medmape,89,32.9111433126382,31.61542764739667
RTD,XGBoost,medmape,90,34.21044375412424,31.61542764739667
RTD,XGBoost,medmape,91,33.3608608057653,31.61542764739667
RTD,XGBoost,medmape,92,33.2675058046881,31.61542764739667
RTD,XGBoost,medmape,93,33.39694049151406,31.61542764739667
RTD,XGBoost,medmape,94,33.58506822812307,31.61542764739667
RTD,XGBoost,medmape,95,33.49354662373877,31.61542764739667
RTD,XGBoost,medmape,96,33.42143666098061,31.61542764739667
RTD,XGBoost,medmape,97,33.158258828425886,31.61542764739667
RTD,XGBoost,medmape,98,33.746029048321894,31.61542764739667
RTD,XGBoost,medmape,99,32.965056577368486,31.61542764739667
