category,ensemble,lower90,upper90,agreement,confidence,tier,actual,in_interval
danskvand,45552.7,5358.1,387197.2,0.0,29.4,Low,53264.0,True
danskvand,14613.2,1718.2,124211.2,0.847,54.8,Moderate,12307.0,True
danskvand,12511.2,1470.9,106344.4,0.944,57.7,Moderate,9117.0,True
danskvand,5337.7,627.0,45369.1,0.922,57.0,Moderate,4486.0,True
danskvand,4345.0,510.2,36931.2,0.772,52.5,Moderate,3651.0,True
danskvand,4059.8,476.6,34507.3,0.784,52.9,Moderate,4412.0,True
danskvand,3059.6,358.9,26005.3,0.838,54.5,Moderate,2643.0,True
danskvand,3275.6,384.4,27841.3,0.843,54.6,Moderate,2626.0,True
danskvand,4074.8,478.4,34634.4,0.834,54.4,Moderate,5127.0,True
danskvand,21649.0,2545.9,184015.8,0.912,56.7,Moderate,23854.0,True
danskvand,23116.7,2718.6,196491.1,0.889,56.0,Moderate,18937.0,True
danskvand,13446.8,1581.0,114296.6,0.761,52.2,Moderate,9727.0,True
danskvand,7807.5,917.5,66363.1,0.866,55.4,Moderate,7433.0,True
danskvand,8333.4,979.4,70833.0,0.878,55.7,Moderate,9326.0,True
danskvand,8035.7,944.4,68302.8,0.874,55.6,Moderate,6167.0,True
danskvand,7912.0,929.8,67250.6,0.842,54.6,Moderate,5898.0,True
danskvand,8859.2,1041.3,75301.9,0.914,56.8,Moderate,11196.0,True
danskvand,52.1,5.1,442.0,0.0,29.4,Low,129.0,True
danskvand,57.8,5.8,490.6,0.0,29.4,Low,97.0,True
danskvand,51.7,5.1,438.3,0.0,29.4,Low,45.0,True
danskvand,56.9,5.7,482.4,0.0,29.4,Low,90.0,True
danskvand,42.6,4.0,361.3,0.0,29.4,Low,20.0,True
danskvand,37.1,3.4,314.3,0.0,29.4,Low,2.0,False
danskvand,26.9,2.2,227.2,0.0,29.4,Low,10.0,True
danskvand,31.7,2.7,268.6,0.0,29.4,Low,62.0,True
danskvand,10.3,0.2,86.2,0.0,29.4,Low,23.0,True
danskvand,7.5,-0.1,62.6,0.0,29.4,Low,0.0,True
danskvand,9.8,0.2,82.5,0.0,29.4,Low,2.0,True
danskvand,8.1,-0.0,68.1,0.0,29.4,Low,1.0,True
danskvand,7.9,-0.1,66.4,0.0,29.4,Low,0.0,True
danskvand,37.2,3.4,315.4,0.0,29.4,Low,5.0,True
danskvand,23.5,1.8,198.6,0.0,29.4,Low,20.0,True
danskvand,17.3,1.0,146.5,0.0,29.4,Low,6.0,True
danskvand,18.5,1.2,155.9,0.0,29.4,Low,13.0,True
danskvand,19.5,1.3,164.8,0.0,29.4,Low,5.0,True
danskvand,10.6,0.2,89.1,0.0,29.4,Low,0.0,False
danskvand,6.3,-0.3,52.9,0.0,29.4,Low,0.0,True
danskvand,23.7,1.8,200.1,0.0,29.4,Low,6.0,True
danskvand,157782.2,18561.6,1341147.3,0.308,38.6,Low,157119.0,True
danskvand,161340.7,18980.3,1371394.5,0.304,38.5,Low,217312.0,True
danskvand,106065.4,12477.3,901554.3,0.332,39.3,Low,237617.0,True
danskvand,141395.9,16633.8,1201863.6,0.391,41.1,Moderate,156111.0,True
danskvand,173061.6,20359.2,1471022.4,0.314,38.8,Low,194164.0,True
danskvand,158990.7,18703.8,1351419.6,0.299,38.3,Low,150014.0,True
danskvand,138480.2,16290.8,1177080.4,0.304,38.5,Low,133121.0,True
danskvand,224029.9,26355.5,1904252.6,0.3,38.4,Low,151468.0,True
danskvand,1399.9,163.7,11898.3,0.862,55.2,Moderate,1339.0,True
danskvand,769.4,89.5,6538.6,0.66,49.2,Moderate,4436.0,True
danskvand,1705.2,199.6,14492.9,0.643,48.7,Moderate,927.0,True
danskvand,690.8,80.3,5870.4,0.909,56.6,Moderate,662.0,True
danskvand,989.7,115.4,8411.3,0.753,51.9,Moderate,155.0,True
danskvand,163.3,18.2,1386.8,0.316,38.8,Low,14.0,False
danskvand,442.0,51.0,3756.4,0.751,51.9,Moderate,24.0,False
danskvand,267.6,30.5,2273.9,0.457,43.1,Moderate,59.0,True
danskvand,584.3,67.7,4965.8,0.423,42.0,Moderate,214.0,True
danskvand,37.9,3.5,321.5,0.0,29.4,Low,19.0,True
danskvand,60.8,6.2,515.7,0.0,29.4,Low,49.0,True
danskvand,10.7,0.3,90.0,0.0,29.4,Low,2.0,True
danskvand,7341.8,862.7,62404.7,0.706,50.6,Moderate,2754.0,True
danskvand,5536.5,650.4,47059.7,0.786,52.9,Moderate,2226.0,True
danskvand,5305.0,623.1,45091.5,0.684,49.9,Moderate,1652.0,True
danskvand,3187.7,374.0,27094.8,0.301,38.4,Low,2083.0,True
danskvand,5459.2,641.3,46401.8,0.491,44.1,Moderate,2967.0,True
danskvand,2540.5,297.9,21593.0,0.3,38.4,Low,1599.0,True
danskvand,4858.9,570.6,41299.6,0.0,29.4,Low,1502.0,True
danskvand,5891.9,692.2,50080.2,0.0,29.4,Low,2205.0,True
danskvand,47.1,4.5,399.5,0.0,29.4,Low,117.0,True
danskvand,151.0,16.8,1282.2,0.152,33.9,Low,63.0,True
danskvand,38.5,3.5,326.2,0.0,29.4,Low,6.0,True
danskvand,14.8,0.7,124.7,0.0,29.4,Low,7.0,True
danskvand,9.9,0.2,83.5,0.0,29.4,Low,3.0,True
danskvand,21.7,1.6,183.5,0.0,29.4,Low,702.0,False
danskvand,43.9,4.2,372.3,0.0,29.4,Low,7.0,True
danskvand,14.8,0.7,124.7,0.0,29.4,Low,335.0,False
danskvand,2817.6,330.5,23948.5,0.577,46.7,Moderate,2401.0,True
danskvand,4012.2,471.0,34102.3,0.523,45.1,Moderate,2468.0,True
danskvand,3027.8,355.2,25735.4,0.508,44.6,Moderate,1818.0,True
danskvand,2175.6,254.9,18491.2,0.599,47.3,Moderate,1547.0,True
danskvand,4259.4,500.1,36203.9,0.398,41.3,Moderate,2194.0,True
danskvand,2205.4,258.5,18745.3,0.526,45.1,Moderate,1363.0,True
danskvand,1688.7,197.7,14353.2,0.671,49.5,Moderate,1169.0,True
danskvand,1766.5,206.8,15013.9,0.723,51.0,Moderate,1902.0,True
danskvand,1394.6,163.1,11853.5,0.741,51.6,Moderate,1130.0,True
danskvand,1538.0,179.9,13072.2,0.898,56.3,Moderate,1331.0,True
danskvand,1579.5,184.8,13424.5,0.656,49.0,Moderate,933.0,True
danskvand,1015.5,118.5,8630.9,0.897,56.3,Moderate,1067.0,True
danskvand,1303.2,152.3,11076.1,0.866,55.3,Moderate,1146.0,True
danskvand,898.4,104.7,7635.8,0.946,57.7,Moderate,918.0,True
danskvand,953.2,111.1,8101.2,0.919,56.9,Moderate,818.0,True
danskvand,1379.6,161.3,11725.5,0.841,54.6,Moderate,1218.0,True
danskvand,119.8,13.1,1017.4,0.166,34.3,Low,129.0,True
danskvand,178.3,20.0,1514.6,0.222,36.0,Low,157.0,True
danskvand,98.0,10.5,832.1,0.206,35.5,Low,142.0,True
danskvand,85.8,9.1,728.7,0.043,30.7,Low,79.0,True
danskvand,167.7,18.7,1424.2,0.297,38.3,Low,60.0,True
danskvand,76.4,8.0,648.2,0.056,31.0,Low,26.0,True
danskvand,48.3,4.7,409.7,0.0,29.4,Low,31.0,True
danskvand,41.8,3.9,354.5,0.0,29.4,Low,45.0,True
danskvand,135.7,15.0,1152.5,0.202,35.4,Low,144.0,True
danskvand,247.6,28.1,2103.4,0.349,39.8,Low,133.0,True
danskvand,117.1,12.8,994.3,0.272,37.5,Low,37.0,True
danskvand,72.5,7.5,615.3,0.0,29.4,Low,57.0,True
danskvand,94.7,10.1,803.8,0.021,30.0,Low,3188.0,False
danskvand,123.6,13.5,1049.2,0.197,35.3,Low,431.0,True
danskvand,268.0,30.5,2277.2,0.448,42.8,Moderate,518.0,True
danskvand,812.2,94.6,6902.5,0.963,58.3,Moderate,3477.0,True
danskvand,1657.0,193.9,14083.6,0.0,29.4,Low,1454.0,True
danskvand,3070.9,360.3,26101.8,0.0,29.4,Low,782.0,True
danskvand,1945.9,227.9,16539.6,0.0,29.4,Low,530.0,True
danskvand,1949.0,228.3,16565.1,0.0,29.4,Low,449.0,True
danskvand,2429.7,284.8,20651.3,0.0,29.4,Low,829.0,True
danskvand,1691.4,198.0,14375.6,0.0,29.4,Low,1766.0,True
danskvand,2004.3,234.8,17035.7,0.0,29.4,Low,1739.0,True
danskvand,3574.8,419.6,30385.1,0.0,29.4,Low,2430.0,True
danskvand,1173.1,137.0,9970.1,0.919,56.9,Moderate,1214.0,True
danskvand,2217.0,259.8,18843.6,0.844,54.7,Moderate,1414.0,True
danskvand,1441.4,168.6,12250.9,0.864,55.3,Moderate,830.0,True
danskvand,1185.8,138.5,10078.7,0.874,55.6,Moderate,1001.0,True
danskvand,1033.9,120.6,8787.5,0.849,54.8,Moderate,1779.0,True
danskvand,1353.3,158.2,11502.0,0.885,55.9,Moderate,1520.0,True
danskvand,1051.2,122.7,8934.1,0.707,50.6,Moderate,1095.0,True
danskvand,982.3,114.6,8348.8,0.624,48.1,Moderate,1050.0,True
danskvand,441.3,50.9,3749.8,0.808,53.6,Moderate,516.0,True
danskvand,488.0,56.4,4146.7,0.758,52.1,Moderate,488.0,True
danskvand,395.5,45.5,3360.4,0.928,57.2,Moderate,438.0,True
danskvand,294.7,33.7,2504.1,0.741,51.6,Moderate,375.0,True
danskvand,140.9,15.6,1196.4,0.228,36.2,Low,447.0,True
danskvand,477.6,55.2,4058.6,0.659,49.2,Moderate,602.0,True
danskvand,141.9,15.7,1205.0,0.178,34.7,Low,37.0,True
danskvand,135.1,14.9,1147.5,0.004,29.5,Low,122.0,True
danskvand,45.1,4.3,382.7,0.0,29.4,Low,254.0,True
danskvand,67.8,7.0,575.0,0.0,29.4,Low,155.0,True
danskvand,87.7,9.3,744.6,0.0,29.4,Low,66.0,True
danskvand,179.6,20.1,1526.0,0.381,40.8,Moderate,31.0,True
danskvand,78.7,8.3,667.6,0.0,29.4,Low,14.0,True
danskvand,40.2,3.7,340.7,0.0,29.4,Low,30.0,True
danskvand,2891.1,339.1,24573.3,0.892,56.1,Moderate,2348.0,True
danskvand,3509.6,411.9,29831.0,0.951,57.9,Moderate,1720.0,True
danskvand,2322.9,272.3,19743.5,0.869,55.4,Moderate,1492.0,True
danskvand,1788.3,209.4,15199.6,0.796,53.2,Moderate,932.0,True
danskvand,1672.4,195.8,14214.4,0.644,48.7,Moderate,2523.0,True
danskvand,1670.7,195.6,14199.8,0.57,46.5,Moderate,1530.0,True
danskvand,1821.4,213.3,15480.6,0.471,43.5,Moderate,947.0,True
danskvand,2445.4,286.7,20785.3,0.0,29.4,Low,3519.0,True
danskvand,14446.5,1698.6,122793.9,0.0,29.4,Low,20357.0,True
danskvand,19334.4,2273.6,164341.1,0.0,29.4,Low,14585.0,True
danskvand,12299.5,1446.0,104545.1,0.0,29.4,Low,10986.0,True
danskvand,10855.8,1276.2,92273.6,0.0,29.4,Low,8507.0,True
danskvand,15190.6,1786.1,129119.2,0.035,30.4,Low,22218.0,True
danskvand,8593.4,1010.0,73042.9,0.0,29.4,Low,9449.0,True
danskvand,9313.3,1094.7,79161.8,0.0,29.4,Low,9247.0,True
danskvand,11015.6,1295.0,93631.9,0.0,29.4,Low,9689.0,True
danskvand,16751.5,1969.8,142386.3,0.511,44.7,Moderate,17059.0,True
danskvand,15303.8,1799.5,130081.6,0.528,45.2,Moderate,14552.0,True
danskvand,7959.8,935.4,67657.4,0.45,42.9,Moderate,6837.0,True
danskvand,5802.0,681.6,49315.7,0.604,47.5,Moderate,6483.0,True
danskvand,7207.4,846.9,61261.6,0.563,46.3,Moderate,7163.0,True
danskvand,4919.6,577.8,41815.4,0.596,47.2,Moderate,5535.0,True
danskvand,4972.1,584.0,42262.0,0.58,46.8,Moderate,5179.0,True
danskvand,7898.7,928.3,67138.3,0.538,45.5,Moderate,7698.3,True
danskvand,33569.5,3948.4,285339.4,0.833,54.3,Moderate,31713.0,True
danskvand,34549.9,4063.7,293673.0,0.841,54.6,Moderate,34676.0,True
danskvand,21011.2,2470.9,178594.4,0.83,54.3,Moderate,25085.0,True
danskvand,20703.4,2434.7,175977.4,0.887,56.0,Moderate,26137.1,True
danskvand,32775.4,3854.9,278589.5,0.75,51.9,Moderate,32326.0,True
danskvand,20685.6,2432.6,175826.5,0.828,54.2,Moderate,22728.0,True
danskvand,21914.9,2577.2,186275.2,0.892,56.1,Moderate,23245.0,True
danskvand,26689.7,3139.0,226861.4,0.877,55.7,Moderate,32724.0,True
danskvand,15735.7,1850.3,133752.8,0.649,48.8,Moderate,13816.0,True
danskvand,14971.8,1760.4,127259.0,0.5,44.4,Moderate,16847.0,True
danskvand,9717.9,1142.3,82600.7,0.774,52.6,Moderate,8585.0,True
danskvand,8804.5,1034.8,74836.8,0.57,46.5,Moderate,8233.0,True
danskvand,11722.3,1378.1,99638.6,0.588,47.0,Moderate,15769.0,True
danskvand,7975.8,937.3,67793.0,0.612,47.7,Moderate,7216.0,True
danskvand,6662.7,782.8,56632.0,0.395,41.2,Moderate,8338.0,True
danskvand,8707.9,1023.5,74016.0,0.438,42.5,Moderate,10705.0,True
danskvand,25191.3,2962.7,214124.9,0.655,49.0,Moderate,30570.0,True
danskvand,30862.9,3629.9,262333.8,0.642,48.6,Moderate,31926.0,True
danskvand,19245.1,2263.1,163582.0,0.513,44.8,Moderate,18345.0,True
danskvand,15258.4,1794.1,129695.8,0.718,50.9,Moderate,17034.0,True
danskvand,25058.5,2947.1,212996.4,0.734,51.4,Moderate,21507.0,True
danskvand,19063.4,2241.8,162037.6,0.686,49.9,Moderate,14223.0,True
danskvand,15828.3,1861.1,134539.2,0.702,50.4,Moderate,10898.0,True
danskvand,18334.1,2156.0,155838.8,0.864,55.3,Moderate,22287.0,True
danskvand,8433.9,991.2,71687.0,0.542,45.6,Moderate,8465.0,True
danskvand,6382.5,749.9,54250.4,0.628,48.2,Moderate,6944.0,True
danskvand,3819.2,448.3,32462.0,0.543,45.6,Moderate,3358.0,True
danskvand,2463.1,288.8,20935.4,0.808,53.6,Moderate,2656.0,True
danskvand,3219.6,377.8,27365.2,0.745,51.7,Moderate,3518.0,True
danskvand,1966.9,230.4,16717.5,0.748,51.8,Moderate,2002.3,True
danskvand,2213.3,259.4,18811.9,0.765,52.3,Moderate,1952.0,True
danskvand,3218.8,377.7,27358.7,0.594,47.2,Moderate,3456.0,True
danskvand,11472.0,1348.6,97510.7,0.352,39.9,Low,11464.0,True
danskvand,10146.7,1192.7,86245.7,0.386,41.0,Moderate,15722.0,True
danskvand,9887.1,1162.2,84039.1,0.35,39.9,Low,11053.0,True
danskvand,9776.9,1149.2,83102.6,0.354,40.0,Low,11783.0,True
danskvand,15363.7,1806.5,130590.1,0.337,39.5,Low,25779.0,True
danskvand,11483.1,1349.9,97605.0,0.35,39.9,Low,14281.0,True
danskvand,6980.3,820.2,59331.4,0.415,41.8,Moderate,11982.0,True
danskvand,12003.9,1411.2,102031.8,0.373,40.5,Moderate,18257.0,True
danskvand,20386.3,2397.4,173282.7,0.49,44.1,Moderate,25264.0,True
danskvand,23527.6,2767.0,199983.5,0.472,43.5,Moderate,25353.0,True
danskvand,14241.8,1674.5,121054.1,0.412,41.7,Moderate,11696.0,True
danskvand,10396.8,1222.1,88371.5,0.821,54.0,Moderate,10139.0,True
danskvand,9663.1,1135.8,82135.0,0.737,51.5,Moderate,11150.0,True
danskvand,11009.3,1294.2,93577.8,0.572,46.5,Moderate,19769.0,True
danskvand,12061.3,1418.0,102520.3,0.872,55.5,Moderate,25244.0,True
danskvand,16805.3,1976.1,142843.9,0.76,52.2,Moderate,24502.0,True
danskvand,20182.8,2373.4,171552.9,0.724,51.1,Moderate,28637.0,True
danskvand,22357.3,2629.3,190035.7,0.73,51.3,Moderate,25009.0,True
danskvand,11897.4,1398.7,101126.6,0.644,48.7,Moderate,15748.0,True
danskvand,9733.3,1144.1,82732.1,0.687,50.0,Moderate,9580.0,True
danskvand,9082.7,1067.6,77202.0,0.84,54.6,Moderate,10743.0,True
danskvand,9794.4,1151.3,83251.4,0.747,51.8,Moderate,7309.0,True
danskvand,7730.7,908.5,65710.0,0.658,49.1,Moderate,4828.0,True
danskvand,9447.6,1110.5,80303.9,0.789,53.0,Moderate,13031.0,True
danskvand,38273.6,4501.8,325324.6,0.765,52.3,Moderate,43629.0,True
danskvand,40841.1,4803.8,347148.6,0.794,53.2,Moderate,43166.0,True
danskvand,25364.9,2983.1,215600.9,0.53,45.3,Moderate,21197.0,True
danskvand,20856.6,2452.7,177279.9,0.767,52.4,Moderate,18608.0,True
danskvand,27895.2,3280.8,237107.9,0.808,53.6,Moderate,29833.0,True
danskvand,21410.1,2517.8,181984.5,0.702,50.4,Moderate,15690.0,True
danskvand,16060.0,1888.4,136508.7,0.809,53.6,Moderate,17234.0,True
danskvand,23964.5,2818.4,203697.0,0.698,50.3,Moderate,23603.0,True
danskvand,80.7,8.5,684.8,0.0,29.4,Low,211.1,True
danskvand,65.3,6.7,554.2,0.0,29.4,Low,17.9,True
danskvand,28.6,2.4,241.8,0.0,29.4,Low,17.9,True
danskvand,42.0,3.9,355.9,0.0,29.4,Low,22.1,True
danskvand,40.7,3.8,345.2,0.0,29.4,Low,15.8,True
danskvand,17.0,1.0,143.6,0.0,29.4,Low,22.1,True
danskvand,10.3,0.2,86.6,0.0,29.4,Low,5.3,True
danskvand,9.5,0.1,80.0,0.0,29.4,Low,11.6,True
danskvand,314.9,36.1,2676.0,0.575,46.6,Moderate,328.7,True
danskvand,311.1,35.6,2643.6,0.47,43.5,Moderate,386.6,True
danskvand,250.7,28.5,2130.3,0.642,48.6,Moderate,248.0,True
danskvand,314.9,36.0,2675.7,0.56,46.2,Moderate,307.7,True
danskvand,402.1,46.3,3417.1,0.66,49.2,Moderate,374.9,True
danskvand,189.9,21.3,1613.1,0.409,41.7,Moderate,211.1,True
danskvand,164.7,18.4,1398.9,0.192,35.1,Low,349.7,True
danskvand,250.5,28.5,2128.3,0.38,40.8,Moderate,343.4,True
danskvand,186.5,20.9,1584.1,0.244,36.7,Low,5.3,False
danskvand,15.7,0.9,132.9,0.0,29.4,Low,24.2,True
danskvand,19.1,1.2,161.2,0.0,29.4,Low,11.6,True
danskvand,20.1,1.4,170.2,0.0,29.4,Low,57.8,True
danskvand,68.9,7.1,584.8,0.0,29.4,Low,7.4,True
danskvand,37.4,3.4,316.7,0.0,29.4,Low,26.0,True
danskvand,24.3,1.9,205.5,0.0,29.4,Low,3.0,True
danskvand,58.1,5.8,492.5,0.0,29.4,Low,0.0,False
danskvand,7463.6,877.1,63439.4,0.367,40.4,Moderate,5972.0,True
danskvand,7133.6,838.2,60634.6,0.26,37.2,Low,5283.0,True
danskvand,4240.6,497.9,36044.1,0.476,43.7,Moderate,3790.0,True
danskvand,4570.9,536.8,38851.5,0.357,40.1,Moderate,3798.0,True
danskvand,7593.9,892.4,64547.4,0.389,41.0,Moderate,6857.0,True
danskvand,4581.1,538.0,38938.3,0.185,34.9,Low,4879.0,True
danskvand,4939.4,580.1,41983.9,0.163,34.2,Low,3025.0,True
danskvand,4055.2,476.1,34467.9,0.584,46.9,Moderate,5208.0,True
danskvand,13048.3,1534.1,110909.2,0.636,48.5,Moderate,13611.0,True
danskvand,12631.4,1485.0,107365.8,0.629,48.2,Moderate,12088.0,True
danskvand,6762.1,794.5,57477.0,0.582,46.8,Moderate,11638.0,True
danskvand,6972.2,819.3,59262.9,0.566,46.3,Moderate,7278.0,True
danskvand,7331.5,861.5,62316.6,0.597,47.3,Moderate,8865.0,True
danskvand,6382.2,749.8,54247.4,0.544,45.7,Moderate,6425.0,True
danskvand,5726.6,672.7,48675.4,0.596,47.2,Moderate,4482.0,True
danskvand,6144.4,721.9,52226.1,0.683,49.8,Moderate,9998.0,True
danskvand,25651.1,3016.8,218033.3,0.732,51.3,Moderate,24348.0,True
danskvand,26897.9,3163.5,228631.0,0.957,58.1,Moderate,23111.0,True
danskvand,16266.8,1912.7,138266.8,0.858,55.1,Moderate,22055.0,True
danskvand,16245.3,1910.2,138084.2,0.902,56.4,Moderate,16394.9,True
danskvand,24131.1,2838.0,205113.1,0.845,54.7,Moderate,21890.0,True
danskvand,21022.4,2472.2,178689.0,0.83,54.3,Moderate,18496.0,True
danskvand,17630.6,2073.2,149859.0,0.765,52.3,Moderate,12843.0,True
danskvand,21367.3,2512.8,181621.0,0.685,49.9,Moderate,17758.0,True
danskvand,29591.0,3480.3,251522.1,0.788,53.0,Moderate,26390.0,True
danskvand,27353.4,3217.0,232502.9,0.819,54.0,Moderate,24365.0,True
danskvand,19059.7,2241.3,162006.4,0.697,50.3,Moderate,15944.0,True
danskvand,14177.5,1666.9,120507.5,0.858,55.1,Moderate,15062.0,True
danskvand,20685.3,2432.6,175824.0,0.904,56.5,Moderate,32168.0,True
danskvand,19530.0,2296.6,166003.8,0.894,56.2,Moderate,19953.0,True
danskvand,19325.2,2272.5,164262.7,0.846,54.7,Moderate,16521.0,True
danskvand,19319.1,2271.8,164211.2,0.179,34.7,Low,23633.0,True
danskvand,25317.8,2977.6,215200.0,0.449,42.8,Moderate,22844.0,True
danskvand,26841.7,3156.8,228153.4,0.491,44.1,Moderate,36976.0,True
danskvand,19640.4,2309.6,166942.4,0.461,43.2,Moderate,19239.0,True
danskvand,17516.1,2059.7,148886.2,0.526,45.1,Moderate,14407.0,True
danskvand,24693.3,2904.1,209892.3,0.506,44.5,Moderate,27703.0,True
danskvand,19078.7,2243.6,162168.1,0.549,45.8,Moderate,23055.0,True
danskvand,21658.1,2547.0,184093.0,0.443,42.7,Moderate,17963.0,True
danskvand,24076.9,2831.6,204652.8,0.46,43.2,Moderate,25904.0,True
danskvand,2495.6,292.6,21211.7,0.768,52.4,Moderate,2061.0,True
danskvand,2450.0,287.2,20824.4,0.777,52.7,Moderate,1423.0,True
danskvand,1604.8,187.8,13639.9,0.653,48.9,Moderate,943.0,True
danskvand,848.3,98.8,7209.7,0.921,57.0,Moderate,739.0,True
danskvand,1356.8,158.6,11531.8,0.943,57.7,Moderate,1147.0,True
danskvand,843.8,98.3,7171.5,0.943,57.6,Moderate,792.0,True
danskvand,896.9,104.5,7622.9,0.872,55.5,Moderate,664.0,True
danskvand,940.3,109.6,7991.2,0.892,56.1,Moderate,1419.0,True
danskvand,2229.0,261.2,18945.9,0.536,45.4,Moderate,2257.0,True
danskvand,3913.4,459.4,33262.5,0.48,43.8,Moderate,3354.0,True
danskvand,2117.7,248.1,17999.8,0.499,44.3,Moderate,1773.0,True
danskvand,2362.9,277.0,20083.7,0.523,45.1,Moderate,1984.0,True
danskvand,4532.0,532.2,38520.8,0.381,40.8,Moderate,5749.0,True
danskvand,1871.0,219.1,15902.3,0.554,46.0,Moderate,3525.0,True
danskvand,2487.4,291.6,21141.5,0.54,45.6,Moderate,2611.0,True
danskvand,5979.1,702.4,50821.4,0.374,40.6,Moderate,4351.0,True
danskvand,6604.1,776.0,56133.7,0.617,47.9,Moderate,8407.0,True
danskvand,7627.5,896.3,64832.5,0.689,50.0,Moderate,6032.0,True
danskvand,4437.9,521.1,37721.2,0.648,48.8,Moderate,3963.0,True
danskvand,3222.5,378.1,27390.7,0.716,50.8,Moderate,2778.0,True
danskvand,4399.7,516.6,37396.5,0.697,50.3,Moderate,5209.0,True
danskvand,3474.5,407.8,29532.0,0.64,48.6,Moderate,4839.0,True
danskvand,3202.6,375.8,27220.7,0.692,50.1,Moderate,2811.0,True
danskvand,3958.6,464.7,33647.2,0.665,49.3,Moderate,5980.0,True
danskvand,59924.0,7048.9,509352.7,0.536,45.4,Moderate,54129.0,True
danskvand,53906.8,6341.0,458206.7,0.575,46.6,Moderate,49762.0,True
danskvand,31399.5,3693.1,266894.3,0.471,43.5,Moderate,32560.0,True
danskvand,28946.7,3404.5,246045.8,0.551,45.9,Moderate,27763.0,True
danskvand,36060.9,4241.5,306517.0,0.59,47.1,Moderate,59472.0,True
danskvand,33956.9,3993.9,288632.1,0.613,47.8,Moderate,32099.0,True
danskvand,30156.2,3546.8,256326.5,0.646,48.8,Moderate,25090.0,True
danskvand,33337.9,3921.1,283371.1,0.799,53.3,Moderate,38286.0,True
danskvand,43.7,4.1,370.4,0.0,29.4,Low,114.0,True
danskvand,50.9,5.0,432.0,0.0,29.4,Low,47.0,True
danskvand,49.0,4.8,415.5,0.0,29.4,Low,47.0,True
danskvand,32.6,2.8,276.5,0.0,29.4,Low,89.0,True
danskvand,45.0,4.3,381.3,0.0,29.4,Low,26.0,True
danskvand,42.2,4.0,357.7,0.0,29.4,Low,44.0,True
danskvand,100.5,10.8,853.1,0.06,31.2,Low,68.0,True
danskvand,32.5,2.8,275.4,0.0,29.4,Low,38.0,True
danskvand,25.3,2.0,214.4,0.0,29.4,Low,23.0,True
danskvand,24.2,1.8,204.4,0.0,29.4,Low,53.0,True
danskvand,233.9,26.5,1987.2,0.464,43.3,Moderate,653.0,True
danskvand,302.5,34.6,2570.6,0.453,43.0,Moderate,996.0,True
danskvand,448.0,51.7,3807.2,0.908,56.6,Moderate,800.0,True
danskvand,492.8,57.0,4187.5,0.875,55.6,Moderate,632.0,True
danskvand,566.2,65.6,4811.9,0.858,55.1,Moderate,719.0,True
danskvand,411.4,47.4,3496.2,0.876,55.7,Moderate,340.0,True
danskvand,203.8,23.0,1731.1,0.378,40.7,Moderate,412.0,True
danskvand,340.3,39.0,2891.8,0.595,47.2,Moderate,727.0,True
danskvand,22.2,1.6,187.6,0.0,29.4,Low,19.0,True
danskvand,24.7,1.9,208.7,0.0,29.4,Low,8.0,True
danskvand,8.4,-0.0,70.7,0.0,29.4,Low,1.0,True
danskvand,7.0,-0.2,58.4,0.0,29.4,Low,5.0,True
danskvand,12.2,0.4,102.7,0.0,29.4,Low,7.0,True
danskvand,6.2,-0.3,51.7,0.0,29.4,Low,6.0,True
danskvand,9.2,0.1,77.3,0.0,29.4,Low,9.0,True
danskvand,9.7,0.1,81.5,0.0,29.4,Low,9.0,True
danskvand,6.7,-0.2,56.2,0.0,29.4,Low,2.0,True
danskvand,6.6,-0.2,55.3,0.0,29.4,Low,7.0,True
danskvand,6.8,-0.2,56.5,0.0,29.4,Low,2.0,True
danskvand,426.6,49.2,3625.0,0.696,50.2,Moderate,35.0,False
danskvand,129.6,14.2,1100.6,0.04,30.6,Low,27.0,True
danskvand,172.3,19.3,1463.4,0.305,38.5,Low,21.0,True
danskvand,95.5,10.2,811.1,0.0,29.4,Low,66.0,True
danskvand,130.3,14.3,1106.4,0.078,31.7,Low,39.0,True
danskvand,106.8,11.6,906.6,0.007,29.6,Low,22.0,True
danskvand,78.1,8.2,662.5,0.0,29.4,Low,14.0,True
danskvand,80.3,8.4,681.6,0.0,29.4,Low,31.0,True
danskvand,39.6,3.7,335.8,0.0,29.4,Low,33.0,True
danskvand,33.3,2.9,282.3,0.0,29.4,Low,17.0,True
danskvand,35.6,3.2,301.3,0.0,29.4,Low,13.0,True
danskvand,12.8,0.5,107.9,0.0,29.4,Low,0.0,False
danskvand,32.3,2.8,273.8,0.0,29.4,Low,2.0,False
danskvand,16.5,0.9,139.5,0.0,29.4,Low,1.0,True
danskvand,7.6,-0.1,63.6,0.0,29.4,Low,0.0,True
danskvand,22.2,1.6,188.0,0.0,29.4,Low,7.0,True
danskvand,87.5,9.3,742.5,0.045,30.7,Low,157.0,True
danskvand,77.2,8.1,655.6,0.0,29.4,Low,205.0,True
danskvand,50.3,4.9,426.6,0.0,29.4,Low,171.0,True
danskvand,33.6,3.0,284.8,0.0,29.4,Low,91.0,True
danskvand,33.5,2.9,283.9,0.0,29.4,Low,133.0,True
danskvand,32.1,2.8,272.2,0.0,29.4,Low,70.0,True
danskvand,30.6,2.6,259.3,0.0,29.4,Low,109.0,True
danskvand,40.5,3.8,343.2,0.0,29.4,Low,108.0,True
